Date,Open,High,Low,Close,Adj Close,Volume
2013-07-04,144.050003,144.699997,140.100006,142.050003,62.235001,1174333
2013-07-05,143.000000,145.899994,140.800003,143.199997,62.738838,851677
2013-07-08,141.500000,143.300003,139.699997,141.000000,61.774971,1010945
2013-07-09,142.000000,144.250000,140.850006,143.449997,62.848377,1286599
2013-07-10,144.199997,145.250000,140.649994,141.500000,61.994030,1200777
2013-07-11,142.949997,151.300003,142.949997,150.399994,65.893295,3764522
2013-07-12,151.199997,153.199997,148.300003,152.050003,66.616203,2439418
2013-07-15,152.000000,157.899994,151.699997,156.399994,68.522026,1341601
2013-07-16,152.949997,155.800003,150.000000,152.149994,66.660004,1284881
2013-07-17,152.149994,154.350006,147.649994,150.850006,66.090462,1969096
2013-07-18,150.500000,152.800003,147.350006,149.600006,65.542801,1247161
2013-07-19,149.800003,152.350006,144.350006,146.050003,63.987476,1774880
2013-07-22,146.000000,148.000000,145.050003,145.800003,63.877964,853088
2013-07-23,147.100006,150.250000,146.550003,147.850006,64.776108,999285
2013-07-24,146.000000,147.800003,141.000000,143.350006,62.804558,845926
2013-07-25,142.100006,143.850006,139.000000,139.949997,61.314960,1552018
2013-07-26,139.000000,142.000000,128.500000,131.199997,57.481384,1878783
2013-07-29,130.000000,132.500000,123.699997,125.400002,54.940285,2622269
2013-07-30,120.300003,125.900002,120.300003,123.750000,54.217400,2986922
2013-07-31,122.900002,129.399994,119.300003,127.849998,56.013699,1868117
2013-08-01,129.000000,131.449997,124.800003,127.199997,55.728916,1421948
2013-08-02,126.699997,129.750000,121.199997,123.900002,54.283115,2853353
2013-08-05,123.949997,130.699997,122.449997,129.949997,56.933739,1610401
2013-08-06,128.699997,128.699997,121.699997,125.050003,54.786964,3035193
2013-08-07,124.000000,131.949997,123.099998,130.949997,57.371868,1617642
2013-08-08,131.350006,134.500000,128.250000,131.449997,57.590927,1659367
2013-08-12,133.199997,137.949997,131.800003,135.250000,59.255783,1803521
2013-08-13,135.800003,137.600006,133.500000,136.100006,59.628178,1050540
2013-08-14,138.000000,141.000000,136.350006,139.699997,61.205414,1378073
2013-08-16,137.050003,139.250000,128.899994,130.250000,57.065178,1396735
2013-08-19,128.649994,136.399994,125.699997,129.850006,56.889935,1877621
2013-08-20,127.449997,155.399994,125.800003,151.100006,66.199997,12883563
2013-08-21,152.500000,156.750000,135.300003,137.500000,60.241554,6119554
2013-08-22,139.899994,160.899994,139.100006,155.800003,68.259155,9029894
2013-08-23,157.199997,158.899994,148.000000,153.050003,67.054337,5806276
2013-08-26,154.449997,170.600006,154.199997,167.699997,73.472794,21756611
2013-08-27,163.000000,174.750000,158.050003,168.350006,73.757561,17083716
2013-08-28,164.500000,174.300003,160.250000,169.149994,74.108070,6700653
2013-08-29,171.000000,199.500000,166.100006,192.449997,84.316269,26417844
2013-08-30,187.100006,191.500000,182.149994,188.750000,82.695221,13488085
2013-09-02,187.000000,194.300003,186.000000,188.800003,82.717133,6494503
2013-09-03,189.000000,196.000000,180.800003,184.449997,80.811302,14262428
2013-09-04,183.899994,189.199997,178.199997,186.750000,81.818985,7084407
2013-09-05,188.500000,192.500000,173.350006,178.649994,78.270187,10654049
2013-09-06,173.000000,182.350006,168.199997,175.500000,76.890121,29122328
2013-09-10,176.899994,189.449997,173.699997,186.750000,81.818985,17628821
2013-09-11,187.550003,191.949997,185.550003,188.250000,82.476143,13690510
2013-09-12,190.800003,190.800003,180.899994,183.449997,80.373199,9848897
2013-09-13,183.000000,187.000000,182.000000,183.899994,80.570343,8308054
2013-09-16,185.050003,188.100006,171.399994,176.850006,77.481598,9807756
2013-09-17,177.550003,185.000000,175.350006,180.550003,79.102646,13060605
2013-09-18,181.100006,182.649994,175.350006,177.600006,77.810173,6772372
2013-09-19,182.750000,191.199997,180.000000,185.600006,81.315163,14212446
2013-09-20,184.500000,184.500000,176.649994,178.000000,77.985443,13487907
